letter_id,sentence,language,sentence_id
LTR-027,"But I rather believe it the remains of some triumphal arch, (tho' I could not see any inscription;) for if that passage had been shut up, there are many others that would serve for the march of an army; and, notwithstanding the story of Baldwin earl of Flanders being overthrown in these straits, after he won Constantinople, I don't fancy the Germans would find themselves stopped by them at this day.",en,711
LTR-027,"'Tis true, the road is now made (with great industry) as commodious as possible, for the march of the Turkish army; there is not one ditch or puddle between this place and Belgrade, that has not a large strong bridge of planks built over it; but the precipices are not so terrible as I had heard them represented.",en,712
LTR-027,"At these mountains we lay at the little village Kiskoi, wholly inhabited by Christians, as all the peasants of Bulgaria are.",en,713
LTR-027,"Their houses are nothing but little huts, raised of dirt baked in the sun; and they leave them and fly into the mountains, some months before the march of the Turkish army, who would else entirely ruin them, by driving away their whole flocks.",en,714
LTR-027,"This precaution Secures them in a sort of plenty; for such vast tracts of land lying in common, they have the liberty of sowing what they please, and are generally very industrious husbandmen.",en,715
LTR-027,I drank here several sorts of delicious wine.,en,716
LTR-027,"The women dress themselves in a great variety of coloured glass beads, and are not ugly, but of a tawny complexion.",en,717
LTR-027,"I have now told you all that is worth telling you, and perhaps more, relating to my journey.",en,718
LTR-027,"When I am at Constantinople, I'll try to pick up some curiosities, and then you shall hear again from                                 Your's, &c.",en,719
LTR-028,"AS I never can forget the smallest of your ladyship's commands, my first business here has been to enquire after the stuffs you ordered me to look for, without being able to find what you would like.",en,720
LTR-028,"The difference of the dress here and at London is so great, the same sort of things are not proper for _caftans_ and _manteaus_.",en,721
LTR-028,"However, I will not give over my search, but renew it again at Constantinople, though I have reason to believe there is nothing finer than what is to be found here, as this place is at present the residence of the court.",en,722
LTR-028,"The grand signior's eldest daughter was married some few days before I came hither; and, upon that occasion, the Turkish ladies display all their magnificence.",en,723
LTR-028,The bride was conducted to her husband's house in very great splendor (sic).,en,724
LTR-028,"She is widow of the late vizier, who was killed at Peterwaradin, though that ought rather to be called a contract than a marriage, since she never has lived with him; however, the greatest part of his wealth is hers.",en,725
LTR-028,"He had the permission of visiting her in the seraglio; and, being one of the handsomest men in the empire, had very much engaged her affections.--When she saw this second husband, who is at least fifty, she could not forbear bursting into tears.",en,726
LTR-028,"He is indeed a man of merit, and the declared favourite of the sultan, (which they call _ mosayp_) but that is not enough to make him pleasing in the eyes of a girl of thirteen.",en,727
LTR-028,"THE government here is entirely in the hands of the army, the grand signior, with all his absolute power, is as much a slave as any of his subjects, and trembles at a janizary's frown.",en,728
LTR-028,"Here is, indeed, a much greater appearance of subjection than amongst us; a minister of state is not spoke to, but upon the knee: should a reflection on his conduct be dropt (sic) in a coffee-house (for they have spies every where) the house would be raz'd (sic) to the ground, and perhaps the whole company put to the torture.",en,729
LTR-028,"No _huzzaing mobs, senseless pamphlets, and tavern disputes about politics_; A consequential ill that freedom draws; A bad effect,--but from a noble cause.",en,730
LTR-028,None of our harmless calling names!,en,731
LTR-028,"but when a minister here displeases the people, in three hours time he is dragged even from his master's arms.",en,732
LTR-028,"They cut off hands, head, and feet, and throw them before the palace gate, with all the respect in the world; while the sultan (to whom they all profess an unlimited adoration) sits trembling in his apartment, and dare neither defend nor revenge his favourite.",en,733
LTR-028,"This is the blessed condition of the most absolute monarch upon earth, who o---- no l---- but his _will_.",en,734
LTR-028,[Editor's note: Two words are unreadable due to damage to the book which may have occurred at the time of printing.,en,735
LTR-028,"It seems probable that the sentence should end "".. who owns no limit but his _will_."".]",en,736
LTR-028,"I CANNOT help wishing, in the loyality (sic) of my heart, that the parliament would send hither a ship-load of young passive obedient men, that they might see arbitrary government in its clearest, and strongest light, where 'tis hard to judge, whether the prince, people, or ministers, are most miserable.",en,737
LTR-028,"I could make many reflections on this subject; but I know, madam, your own good sense has already furnished you with better than I am capable of.",en,738
