letter_id,sentence,language,sentence_id,tsne_x,tsne_y
LTR-030,bright Sultana!,en,894,50.844513,0.016147938
LTR-030,maid divinely fair!,en,895,50.52154,-1.1995873
LTR-030,"""Can you, unpitying, see the pains I bear?",en,896,37.543846,2.618497
LTR-030,STANZA IV.,en,897,47.733692,-52.451786
LTR-030,"""The heavens relenting, hear my piercing cries, ""I loathe the light, and sleep forsakes my eyes; ""Turn thee, Sultana, ere thy lover dies: ""Sinking to earth, I fight the last adieu, ""Call me, my goddess, and my life renew.",en,898,28.198732,24.415867
LTR-030,"""My queen!",en,899,48.025246,0.097166605
LTR-030,my angel!,en,900,48.93779,-0.66975206
LTR-030,my fond heart's desire!,en,901,45.608715,-1.3261963
LTR-030,"""I rave--my bosom burns with heav'nly fire!",en,902,41.480316,-4.4394593
LTR-030,"""Pity that passion, which thy charms inspire.""",en,903,40.103916,-9.966434
LTR-030,"I have taken the liberty, in the second verse, of following what I suppose the true sense of the author, though not literally expressed.",en,904,8.192732,-9.64204
LTR-030,"By his saying, _He went down to admire the beauty of the vines, and her charms ravished his soul_, I understand a poetical fiction, of having first seen her in a garden, where he was admiring the beauty of the spring.",en,905,36.127235,-8.493799
LTR-030,"But I could not forbear retaining the comparison of her eyes with those of a stag, though perhaps the novelty of it may give it a burlesque sound in our language.",en,906,-4.788082,-11.1200905
LTR-030,"I cannot determine upon the whole, how well I have succeeded in the translation, neither do I think our English proper to express such violence of passion, which is very seldom felt amongst us.",en,907,-0.066793635,-4.674373
LTR-030,We want also those compound words which are very frequent and strong in the Turkish language.,en,908,-12.545623,-23.75275
LTR-030,"YOU see I am pretty far gone in Oriental learning; and, to say truth, I study very hard.",en,909,9.446292,-14.34416
LTR-030,"I wish my studies may give me an occasion of entertaining your curiosity, which will be the utmost advantage hoped for from them, by,                                        Your's, &c.",en,910,25.099077,12.879078
LTR-031,"IN my opinion, dear S. I ought rather to quarrel with you, for not answering my Nimeguen letter of August, till December, than to excuse my not writing again till now.",en,911,20.157442,-0.8344924
LTR-031,"I am sure there is on my side a very good excuse for silence, having gone such tiresome land-journies (sic), though I don't find the conclusion of them so  bad as you seem to imagine.",en,912,9.755291,9.329532
LTR-031,"I am very easy here, and not in the solitude you fancy me.",en,913,33.862377,-18.042307
LTR-031,"The great number of Greeks, French, English, and Italians that are under our protection, make their court to me from morning till night; and, I'll assure you, are, many of them, very fine ladies; for there is no possibility for a Christian to live easily under this government, but by the protection of an ambassador--and the richer they are, the greater is their danger.",en,914,-30.102789,6.0864425
LTR-031,"THOSE dreadful stories you have heard  of the _plague_, have very little foundation in truth.",en,915,5.9623632,-24.123499
LTR-031,"I own, I have much ado to reconcile myself to the sound of a word, which has always given me such terrible ideas; though I am convinced there is little more in it, than in a fever.",en,916,8.684543,9.7165165
LTR-031,"As a proof of this, let me tell you that we passed through two or three towns most violently infected.",en,917,11.118133,58.702374
LTR-031,"In the very next house where we lay, (in one of those places) two persons died of it.",en,918,10.310136,58.082344
LTR-031,"Luckily for me I was so well deceived, that I knew nothing of the matter; and I was made believe, that our second cook had only a great cold.",en,919,2.017144,46.11946
LTR-031,"However, we left our doctor to take care of him, and yesterday they both arrived here in good health; and I am now let into the secret, that he has had the _plague_.",en,920,3.5634937,47.243725
LTR-031,"There are many that escape it, neither is the air ever infected.",en,921,1.0187163,-50.3116
LTR-031,"I am persuaded, that it would be as easy a matter to root it out here, as out of Italy and France; but it does so little mischief, they are not very solicitous about it, and are content to suffer this distemper, instead of our variety, which they are utterly unacquainted with.",en,922,1.4089543,-2.5445898
LTR-031,"_A propos_ of distempers, I am going to tell you a thing that will make you wish yourself here.",en,923,26.579596,-19.8517
LTR-031,"The small-pox, so fatal, and so general amongst us, is here entirely harmless, by the invention of _ingrafting_, which is the term they give it.",en,924,3.3868794,72.53708
LTR-031,"There is a set of old women, who make it their business to perform the operation, every autumn, in the month of September, when the great heat is abated.",en,925,-52.808395,19.952162
LTR-031,"People send to one another to know if any of their family has a mind to have the small-pox: they make parties for this purpose, and when they are met (commonly fifteen or sixteen together) the old woman comes with a nutshell full of the matter of the best sort of small-pox, and asks what vein you please to have opened.",en,926,-46.12446,24.366238
LTR-031,"She immediately rips open that you offer to her, with a large needle, (which gives you no more pain than a common scratch) and puts into the vein as much matter as can ly upon the head of her needle, and after that, binds up the little wound with a hollow bit of shell; and in this manner opens four or five veins.",en,927,-77.39343,4.598393
LTR-031,"The Grecians have commonly the superstition of opening one in the middle of the forehead, one in each arm, and one on the breast, to mark the sign of the cross; but this has a very ill effect, all these wounds leaving little scars, and is not done by those that are not superstitious, who chuse to have them in the legs, or that part of the arm that is concealed.",en,928,-58.072033,14.50902
LTR-031,"The children or young patients play together all the rest of the day, and are in perfect health to the eighth.",en,929,-51.11261,27.947947
LTR-031,"Then the fever begins to seize them, and they keep their beds two days, very seldom three.",en,930,-49.801018,29.791199
LTR-031,"They have very rarely above twenty or thirty in their faces, which never mark; and in eight days time they are as well as before their illness.",en,931,-50.29319,28.61284
LTR-031,"Where they are wounded, there remain running sores during the distemper, which I don't doubt is a great relief to it.",en,932,-25.607885,-61.875504
LTR-031,"Every year thousands undergo this operation; and the French ambassador says pleasantly, that they take the small-pox here by way of diversion, as they take the waters in other countries.",en,933,-75.837654,38.85267
LTR-031,"There is no example of any one that has died in it; and you may believe I am well satisfied of the safety of this experiment, since I intend to try it on my dear little son.",en,934,16.526907,-41.180943
LTR-031,"I am patriot enough to take pains to bring this useful invention into fashion in England; and I should not fail to write to some of our doctors very particularly about it, if I knew any one of them that I thought had virtue enough to destroy such a considerable branch of their revenue, for the good of mankind.",en,935,1.757333,9.655525
LTR-031,"But that distemper is too beneficial to them, not to expose to all their resentment the hardy wight (sic) that should undertake to put an end to it.",en,936,-13.568713,25.51621
LTR-031,"Perhaps, if I live to return, I may, however, have courage to war with them.",en,937,26.693302,-13.730516
LTR-031,"Upon this occasion, admire the heroism in the heart of Your friend, &c. &c.",en,938,37.18265,14.257466
LTR-032,"I CAN now tell dear Mrs T----, that I am safely arrived at the end of my very long journey.",en,939,27.60267,3.9094582
LTR-032,I will not tire you with the account of the many fatigues I have suffered.,en,940,34.520947,-0.12448897
LTR-032,"You would rather be informed of the strange things that are to be seen here; and a letter out of Turkey, that has nothing extraordinary in it, would be as great a disappointment, as my visitors will receive at London, if I return thither without any rarities to shew them.--What shall I tell you of?--You never saw camels in your life; and perhaps the description of them will appear new to you; I can assure you the first sight of them was so to me; and though I have seen hundreds of pictures of those animals, I never saw any that was resembling enough, to give a true idea of them.",en,941,11.180419,-1.8148206
