letter_idx,sentence,top_emotion,top_emotion_score
27,"I could make many reflections on this subject; but I know, madam, your own good sense has already furnished you with better than I am capable of.",neutral,0.8683115839958191
27,I WENT yesterday along with the French ambassadress to see the grand signior in his passage to the mosque.,neutral,0.6663523316383362
27,"He was preceded by a numerous guard of janizaries, with vast white feathers on their heads, as also by the _spahis_ and _bostangees_, (these are foot and horse guards) and the royal gardeners, which are a very considerable body of men, dressed in different habits of fine lively colours, so that at a distance, they appeared like a parterre of tulips.",neutral,0.8252256512641907
27,"After them the aga of the janizaries, in a robe of purple velvet, lined with silver tissue, his horse led by two slaves richly dressed.",disgust,0.9720776081085205
27,"Next him the _kyzlier-aga_ (your ladyship knows, this is the chief guardian of the seraglio ladies) in a deep yellow cloth (which suited very well to his black face) lined with sables.",neutral,0.8229027986526489
27,"Last came his sublimity himself, arrayed in green, lined with the fur of a black Moscovite fox, which is supposed worth a thousand pounds sterling, and mounted on a fine horse, with furniture embroidered with jewels.",neutral,0.7788960933685303
27,"Six more horses richly caparisoned were led after him; and two of his principal courtiers bore, one his gold, and the other his silver coffee-pot, on a staff; another carried a silver stool on his head for him to sit on.---It would be too tedious to tell your ladyship the various dresses and turbants (sic) by which their rank is distinguished; but they were all extremely rich and gay, to the number of some thousands; so that perhaps there cannot be seen a more beautiful procession.",neutral,0.4771960973739624
27,"The sultan appeared to us a handsome man of about forty, with something, however, severe in his countenance, and his eyes very ---- ---- ---- [Editor's note: as above a few words are illegible but seem to be 'sultry and black'.]",anger,0.8913803696632385
27,"He happened to stop under the window where he stood, and (I suppose being told who we were) looked upon us very attentively, so that we had full leisure to consider him.",disgust,0.6359130144119263
27,"The French ambassadress agreed with me as to his good mien; I see that lady very often; she is young, and her conversation would be a great relief to me, if I could persuade her to live without those forms and ceremonies that make life so formal and tiresome.",joy,0.6613001227378845
27,"But she is so delighted with her guards, her four and twenty footmen, gentlemen, ushers, &c. that she would rather die than make me a visit without them; not to reckon a coachful of attending damsels ycleap'd (sic) maids of honour.",joy,0.9573836326599121
27,"What vexes me is, that as long as she will visit me with a troublesome equipage, I am obliged to do the same: however, our mutual interest makes us much together.",anger,0.776680052280426
27,"I went with her the other day all round the town, in an open gilt chariot, with our joint train of attendants, preceded by our guards, who might have summoned the people to see what they had never seen, nor ever perhaps would see again, two young Christian ambassadresses at the same time.",neutral,0.41503119468688965
27,"Your ladyship may easily imagine, we drew a vast crowd of spectators, but all silent as death.",neutral,0.6967127323150635
27,"If any of them had taken the liberties of our mobs upon any strange sight, our janizaries had made no scruple of falling on them with their scimitars, without danger for so doing, being above law.",fear,0.8457926511764526
27,"These people however (I mean the janizaries) have some good qualities; they are very zealous and faithful where they serve, and look upon it as their business to fight for you on all occasions.",neutral,0.875336229801178
27,"Of this I had a very pleasant instance in a village on this side Philippopolis, where we were met by our domestic guards.",joy,0.8397466540336609
27,"I happened to bespeak pigeons for supper, upon which one of my janizaries went immediately to the cadi (the chief civil officer of the town) and ordered him to send in some dozens.",disgust,0.6440971493721008
27,"The poor man answered, that he had already sent about, but could get none.",sadness,0.637442409992218
27,"My janizary, in the height of his zeal for my service, immediately locked him up prisoner in his room, telling him he deserved death for his impudence, in offering to excuse his not obeying my command; but, out of respect to me, he would not punish him but by my order.",anger,0.8935610055923462
